Label,IPLength,IPHeaderLength,TTL,Protocol,SourcePort,DestPort,SequenceNumber,AckNumber,WindowSize,TCPHeaderLength,TCPLength,TCPStream,TCPUrgentPointer,IPFlags,IPID,IPchecksum,TCPflags,TCPChecksum
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x447f
TCP_Assistant,64,20,64,6,64269,80,0,0,65535,44,0,19,0,0x02,0x0000,0x7290,0x00c2,0x5380
TCP_Assistant,52,20,64,6,64269,80,1,1,2063,32,0,19,0,0x02,0x0000,0x729c,0x0010,0xbdb1
TCP_Assistant,245,20,64,6,64269,80,1,1,2063,32,193,19,0,0x02,0x0000,0x71d9,0x0018,0x6354
TCP_Assistant,52,20,64,6,64269,80,194,2841,2019,32,0,19,0,0x02,0x0000,0x729c,0x0010,0xb18e
TCP_Assistant,52,20,64,6,64269,80,194,5681,1974,32,0,19,0,0x02,0x0000,0x729c,0x0010,0xa6a3
TCP_Assistant,52,20,64,6,64269,80,194,8336,1933,32,0,19,0,0x02,0x0000,0x729c,0x0010,0x9c6d
TCP_Assistant,52,20,64,6,64269,80,194,8336,2048,32,0,19,0,0x02,0x0000,0x729c,0x0010,0x9bfa
TCP_Assistant,64,20,64,6,53916,5223,0,0,65535,44,0,20,0,0x02,0x0000,0xeaae,0x00c2,0xcbfb
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x4396
TCP_Assistant,64,20,64,6,53917,5223,0,0,65535,44,0,21,0,0x02,0x0000,0xeab2,0x00c2,0x094d
TCP_Assistant,64,20,64,6,53918,5223,0,0,65535,44,0,22,0,0x02,0x0000,0xe9ee,0x00c2,0x4354
TCP_Assistant,64,20,64,6,53919,5223,0,0,65535,44,0,23,0,0x02,0x0000,0xea34,0x00c2,0xd281
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x428c
TCP_Assistant,64,20,64,6,53920,5223,0,0,65535,44,0,24,0,0x02,0x0000,0xea48,0x00c2,0xe92c
TCP_Assistant,64,20,64,6,53921,5223,0,0,65535,44,0,25,0,0x02,0x0000,0xea78,0x00c2,0xe50e
TCP_Assistant,64,20,64,6,53922,5223,0,0,65535,44,0,26,0,0x02,0x0000,0xea41,0x00c2,0xb33e
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x4140
TCP_Assistant,64,20,64,6,53923,5223,0,0,65535,44,0,27,0,0x02,0x0000,0xea03,0x00c2,0x2f3e
TCP_Assistant,64,20,64,6,53916,5223,0,0,65535,44,0,20,0,0x02,0x0000,0xeaae,0x0002,0xc8d3
TCP_Assistant,64,20,64,6,53917,5223,0,0,65535,44,0,21,0,0x02,0x0000,0xeab2,0x0002,0x0624
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x3f6f
TCP_Assistant,64,20,64,6,53918,5223,0,0,65535,44,0,22,0,0x02,0x0000,0xe9ee,0x0002,0x402b
TCP_Assistant,64,20,64,6,53919,5223,0,0,65535,44,0,23,0,0x02,0x0000,0xea34,0x0002,0xcf58
TCP_Assistant,64,20,64,6,53920,5223,0,0,65535,44,0,24,0,0x02,0x0000,0xea48,0x0002,0xe604
TCP_Assistant,64,20,64,6,53921,5223,0,0,65535,44,0,25,0,0x02,0x0000,0xea78,0x0002,0xe1e6
TCP_Assistant,64,20,64,6,53922,5223,0,0,65535,44,0,26,0,0x02,0x0000,0xea41,0x0002,0xb015
TCP_Assistant,64,20,64,6,53923,5223,0,0,65535,44,0,27,0,0x02,0x0000,0xea03,0x0002,0x2c15
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x3c97
TCP_Assistant,64,20,64,6,53916,5223,0,0,65535,44,0,20,0,0x02,0x0000,0xeaae,0x0002,0xc4ea
TCP_Assistant,64,20,64,6,53917,5223,0,0,65535,44,0,21,0,0x02,0x0000,0xeab2,0x0002,0x023c
TCP_Assistant,64,20,64,6,53918,5223,0,0,65535,44,0,22,0,0x02,0x0000,0xe9ee,0x0002,0x3c42
TCP_Assistant,64,20,64,6,53919,5223,0,0,65535,44,0,23,0,0x02,0x0000,0xea34,0x0002,0xcb6f
TCP_Assistant,64,20,64,6,53920,5223,0,0,65535,44,0,24,0,0x02,0x0000,0xea48,0x0002,0xe21b
TCP_Assistant,64,20,64,6,53921,5223,0,0,65535,44,0,25,0,0x02,0x0000,0xea78,0x0002,0xddfd
TCP_Assistant,64,20,64,6,53922,5223,0,0,65535,44,0,26,0,0x02,0x0000,0xea41,0x0002,0xac2c
TCP_Assistant,64,20,64,6,53923,5223,0,0,65535,44,0,27,0,0x02,0x0000,0xea03,0x0002,0x282c
TCP_Assistant,64,20,64,6,53916,5223,0,0,65535,44,0,20,0,0x02,0x0000,0xeaae,0x0002,0xc101
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x380e
TCP_Assistant,64,20,64,6,53917,5223,0,0,65535,44,0,21,0,0x02,0x0000,0xeab2,0x0002,0xfe52
TCP_Assistant,64,20,64,6,53918,5223,0,0,65535,44,0,22,0,0x02,0x0000,0xe9ee,0x0002,0x3859
TCP_Assistant,64,20,64,6,53919,5223,0,0,65535,44,0,23,0,0x02,0x0000,0xea34,0x0002,0xc786
TCP_Assistant,64,20,64,6,53920,5223,0,0,65535,44,0,24,0,0x02,0x0000,0xea48,0x0002,0xde32
TCP_Assistant,64,20,64,6,53921,5223,0,0,65535,44,0,25,0,0x02,0x0000,0xea78,0x0002,0xda15
TCP_Assistant,64,20,64,6,53922,5223,0,0,65535,44,0,26,0,0x02,0x0000,0xea41,0x0002,0xa844
TCP_Assistant,64,20,64,6,53923,5223,0,0,65535,44,0,27,0,0x02,0x0000,0xea03,0x0002,0x2443
TCP_Assistant,64,20,64,6,53916,5223,0,0,65535,44,0,20,0,0x02,0x0000,0xeaae,0x0002,0xbd18
TCP_Assistant,64,20,64,6,53917,5223,0,0,65535,44,0,21,0,0x02,0x0000,0xeab2,0x0002,0xfa69
TCP_Assistant,64,20,64,6,53918,5223,0,0,65535,44,0,22,0,0x02,0x0000,0xe9ee,0x0002,0x3470
TCP_Assistant,64,20,64,6,53919,5223,0,0,65535,44,0,23,0,0x02,0x0000,0xea34,0x0002,0xc39d
TCP_Assistant,64,20,64,6,53920,5223,0,0,65535,44,0,24,0,0x02,0x0000,0xea48,0x0002,0xda49
TCP_Assistant,64,20,64,6,53921,5223,0,0,65535,44,0,25,0,0x02,0x0000,0xea78,0x0002,0xd62c
TCP_Assistant,64,20,64,6,53922,5223,0,0,65535,44,0,26,0,0x02,0x0000,0xea41,0x0002,0xa45b
TCP_Assistant,64,20,64,6,53923,5223,0,0,65535,44,0,27,0,0x02,0x0000,0xea03,0x0002,0x205a
TCP_Assistant,64,20,64,6,53916,5223,0,0,65535,44,0,20,0,0x02,0x0000,0xeaae,0x0002,0xb92f
TCP_Assistant,64,20,64,6,53917,5223,0,0,65535,44,0,21,0,0x02,0x0000,0xeab2,0x0002,0xf680
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x2fc5
TCP_Assistant,64,20,64,6,53918,5223,0,0,65535,44,0,22,0,0x02,0x0000,0xe9ee,0x0002,0x3087
TCP_Assistant,64,20,64,6,53919,5223,0,0,65535,44,0,23,0,0x02,0x0000,0xea34,0x0002,0xbfb4
TCP_Assistant,64,20,64,6,53920,5223,0,0,65535,44,0,24,0,0x02,0x0000,0xea48,0x0002,0xd660
TCP_Assistant,64,20,64,6,53921,5223,0,0,65535,44,0,25,0,0x02,0x0000,0xea78,0x0002,0xd243
TCP_Assistant,64,20,64,6,53922,5223,0,0,65535,44,0,26,0,0x02,0x0000,0xea41,0x0002,0xa072
TCP_Assistant,64,20,64,6,53923,5223,0,0,65535,44,0,27,0,0x02,0x0000,0xea03,0x0002,0x1c72
TCP_Assistant,64,20,64,6,53916,5223,0,0,65535,44,0,20,0,0x02,0x0000,0xeaae,0x0002,0xb15e
TCP_Assistant,64,20,64,6,53917,5223,0,0,65535,44,0,21,0,0x02,0x0000,0xeab2,0x0002,0xeeaf
TCP_Assistant,64,20,64,6,53918,5223,0,0,65535,44,0,22,0,0x02,0x0000,0xe9ee,0x0002,0x28b6
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x277d
TCP_Assistant,52,20,64,6,43925,443,4045,4573,494,32,0,12,0,0x02,0x647b,0x6299,0x0010,0x4186
TCP_Assistant,64,20,64,6,53919,5223,0,0,65535,44,0,23,0,0x02,0x0000,0xea34,0x0002,0xb7e4
TCP_Assistant,64,20,64,6,53920,5223,0,0,65535,44,0,24,0,0x02,0x0000,0xea48,0x0002,0xce90
TCP_Assistant,52,20,64,6,44730,443,962,3815,495,32,0,13,0,0x02,0x1357,0xa983,0x0010,0x8dc1
TCP_Assistant,64,20,64,6,53921,5223,0,0,65535,44,0,25,0,0x02,0x0000,0xea78,0x0002,0xca72
TCP_Assistant,64,20,64,6,53922,5223,0,0,65535,44,0,26,0,0x02,0x0000,0xea41,0x0002,0x98a1
TCP_Assistant,64,20,64,6,53923,5223,0,0,65535,44,0,27,0,0x02,0x0000,0xea03,0x0002,0x14a1
TCP_Assistant,52,20,64,6,56034,443,78,79,406,32,0,3,0,0x02,0x600c,0xa65b,0x0010,0xb736
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x1f34
TCP_Assistant,64,20,64,6,53916,5223,0,0,65535,44,0,20,0,0x02,0x0000,0xeaae,0x0002,0xa1bd
TCP_Assistant,64,20,64,6,53917,5223,0,0,65535,44,0,21,0,0x02,0x0000,0xeab2,0x0002,0xdf0e
TCP_Assistant,64,20,64,6,53918,5223,0,0,65535,44,0,22,0,0x02,0x0000,0xe9ee,0x0002,0x1915
TCP_Assistant,64,20,64,6,53919,5223,0,0,65535,44,0,23,0,0x02,0x0000,0xea34,0x0002,0xa843
TCP_Assistant,64,20,64,6,53920,5223,0,0,65535,44,0,24,0,0x02,0x0000,0xea48,0x0002,0xbeef
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x16eb
TCP_Assistant,64,20,64,6,53921,5223,0,0,65535,44,0,25,0,0x02,0x0000,0xea78,0x0002,0xbad1
TCP_Assistant,64,20,64,6,53922,5223,0,0,65535,44,0,26,0,0x02,0x0000,0xea41,0x0002,0x8900
TCP_Assistant,64,20,64,6,53923,5223,0,0,65535,44,0,27,0,0x02,0x0000,0xea03,0x0002,0x0501
TCP_Assistant,52,20,64,6,36836,443,1074,676,406,32,0,2,0,0x02,0x855d,0x4171,0x0010,0x3e50
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x0ea3
TCP_Assistant,52,20,64,6,36784,443,1,1,245,32,0,8,0,0x02,0xae4c,0x5032,0x0010,0x8438
TCP_Assistant,52,20,64,6,53914,443,1,1,2048,32,0,18,0,0x02,0x0000,0xeac1,0x0011,0x065a
TCP_Assistant,40,20,64,6,53914,443,2,1,2048,20,0,18,0,0x02,0x0000,0xeacd,0x0014,0x9bde
TCP_Assistant,86,20,64,6,36230,443,4251,635,1597,20,46,4,0,0x02,0x0ae1,0x5416,0x0018,0x5f28
TCP_Assistant,60,20,64,6,43687,443,0,0,14600,40,0,28,0,0x02,0x4f98,0x6fe1,0x0002,0xc8f2
TCP_Assistant,52,20,64,6,43687,443,1,1,229,32,0,28,0,0x02,0x4f99,0x6fe8,0x0010,0x00fb
TCP_Assistant,265,20,64,6,43687,443,1,1,229,32,213,28,0,0x02,0x4f9a,0x6f12,0x0018,0x0b5d
TCP_Assistant,52,20,64,6,43687,443,214,1419,273,32,0,28,0,0x02,0x4f9b,0x6fe6,0x0010,0xfa50
TCP_Assistant,52,20,64,6,43687,443,214,2837,317,32,0,28,0,0x02,0x4f9c,0x6fe5,0x0010,0xf49a
TCP_Assistant,52,20,64,6,43687,443,214,3571,362,32,0,28,0,0x02,0x4f9d,0x6fe4,0x0010,0xf18f
TCP_Assistant,137,20,64,6,43687,443,214,3571,362,32,85,28,0,0x02,0x4f9e,0x6f8e,0x0018,0x283f
TCP_Assistant,137,20,64,6,43687,443,299,3908,406,32,85,28,0,0x02,0x4f9f,0x6f8d,0x0018,0x6d4e
TCP_Assistant,82,20,64,6,43687,443,384,3908,406,32,30,28,0,0x02,0x4fa0,0x6fc3,0x0018,0x71ab
TCP_Assistant,402,20,64,6,43687,443,414,3908,406,32,350,28,0,0x02,0x4fa1,0x6e82,0x0018,0x02af
TCP_Assistant,52,20,64,6,43687,443,764,4061,406,32,0,28,0,0x02,0x4fa2,0x6fdf,0x0010,0xed24
TCP_Assistant,86,20,64,6,43687,443,764,4061,406,32,34,28,0,0x02,0x4fa3,0x6fbc,0x0018,0x8abf
TCP_Assistant,90,20,64,6,43687,443,798,4061,406,32,38,28,0,0x02,0x4fa4,0x6fb7,0x0018,0x2c4e
TCP_Assistant,64,20,64,6,53916,5223,0,0,65535,44,0,20,0,0x02,0x0000,0xeaae,0x0002,0x827c
TCP_Assistant,64,20,64,6,53917,5223,0,0,65535,44,0,21,0,0x02,0x0000,0xeab2,0x0002,0xbfcd
TCP_Assistant,64,20,64,6,53918,5223,0,0,65535,44,0,22,0,0x02,0x0000,0xe9ee,0x0002,0xf9d3
TCP_Assistant,64,20,64,6,53919,5223,0,0,65535,44,0,23,0,0x02,0x0000,0xea34,0x0002,0x8902
TCP_Assistant,64,20,64,6,53920,5223,0,0,65535,44,0,24,0,0x02,0x0000,0xea48,0x0002,0x9faf
TCP_Assistant,64,20,64,6,53921,5223,0,0,65535,44,0,25,0,0x02,0x0000,0xea78,0x0002,0x9b90
TCP_Assistant,64,20,64,6,53922,5223,0,0,65535,44,0,26,0,0x02,0x0000,0xea41,0x0002,0x69c0
TCP_Assistant,64,20,64,6,53923,5223,0,0,65535,44,0,27,0,0x02,0x0000,0xea03,0x0002,0xe5bf
TCP_Assistant,52,20,64,6,55240,443,1,1,406,32,0,10,0,0x02,0x78e8,0xa245,0x0010,0x7733
TCP_Assistant,121,20,64,6,36836,443,1075,676,406,32,69,2,0,0x02,0x855e,0x412b,0x0018,0xac9f
TCP_Assistant,90,20,64,6,36836,443,1144,676,406,32,38,2,0,0x02,0x855f,0x4149,0x0018,0x3fd3
TCP_Assistant,86,20,64,6,36836,443,1182,754,406,32,34,2,0,0x02,0x8560,0x414c,0x0018,0x095b
TCP_Assistant,90,20,64,6,36836,443,1216,754,406,32,38,2,0,0x02,0x8561,0x4147,0x0018,0x480b
TCP_Assistant,52,20,64,6,45990,443,76,76,406,32,0,1,0,0x02,0x5afa,0xa233,0x0010,0x1569
TCP_Assistant,52,20,64,6,36836,443,1254,792,406,32,0,2,0,0x02,0x8562,0x416c,0x0010,0x4ce1
TCP_Assistant,52,20,64,6,64269,80,194,8336,2048,32,0,19,0,0x02,0x0000,0x729c,0x0011,0x2671
TCP_Assistant,52,20,64,6,64269,80,195,8337,2048,32,0,19,0,0x02,0x0000,0x729c,0x0010,0xb09a
TCP_Assistant,78,20,64,6,56034,443,79,79,406,32,26,3,0,0x02,0x600d,0xa640,0x0018,0x7361
TCP_Assistant,52,20,64,6,56034,443,105,105,406,32,0,3,0,0x02,0x600e,0xa659,0x0010,0x8696
TCP_Assistant,85,20,64,6,55637,443,1710,1193,8202,32,33,5,0,0x02,0xda67,0xd580,0x0018,0x0820
TCP_Assistant,52,20,64,6,55637,443,1743,1224,8202,32,0,5,0,0x02,0xda68,0xd5a0,0x0010,0x35a5
TCP_Assistant,64,20,64,6,53924,443,0,0,65535,44,0,29,0,0x02,0x0000,0xeab5,0x00c2,0x09d3
TCP_Assistant,52,20,64,6,53924,443,1,1,2058,32,0,29,0,0x02,0x0000,0xeac1,0x0010,0x7d38
TCP_Assistant,274,20,64,6,53924,443,1,1,2058,32,222,29,0,0x02,0x0000,0xe9e1,0x0018,0x9bb3
TCP_Assistant,52,20,64,6,53924,443,223,2897,2013,32,0,29,0,0x02,0x0000,0xeac1,0x0010,0x7110
TCP_Assistant,52,20,64,6,53924,443,223,3415,2005,32,0,29,0,0x02,0x0000,0xeac1,0x0010,0x6f12
TCP_Assistant,127,20,64,6,53924,443,223,3415,2048,32,75,29,0,0x02,0x0000,0xea74,0x0018,0x3f19
TCP_Assistant,58,20,64,6,53924,443,298,3415,2048,32,6,29,0,0x02,0x0000,0xeab9,0x0018,0x566c
TCP_Assistant,121,20,64,6,53924,443,304,3415,2048,32,69,29,0,0x02,0x0000,0xea7a,0x0018,0x14fc
TCP_Assistant,52,20,64,6,53924,443,373,3490,2046,32,0,29,0,0x02,0x0000,0xeac1,0x0010,0x6db1
TCP_Assistant,1113,20,64,6,53924,443,373,3490,2048,32,1061,29,0,0x02,0x0000,0xe69a,0x0018,0x0909
TCP_Assistant,52,20,64,6,53924,443,1434,3575,2046,32,0,29,0,0x02,0x0000,0xeac1,0x0010,0x68f2
TCP_Assistant,985,20,64,6,53924,443,1434,3575,2048,32,933,29,0,0x02,0x0000,0xe71a,0x0018,0xeaba
TCP_Assistant,153,20,64,6,53924,443,2367,3575,2048,32,101,29,0,0x02,0x0000,0xea5a,0x0018,0x4f38
TCP_Assistant,52,20,64,6,53924,443,2468,3628,2047,32,0,29,0,0x02,0x0000,0xeac1,0x0010,0x647d
TCP_Assistant,86,20,64,6,36230,443,4297,681,1597,20,46,4,0,0x02,0x0ae2,0x5415,0x0018,0xe18d
TCP_Assistant,52,20,64,6,43925,443,4045,4573,494,32,0,12,0,0x02,0x647c,0x6298,0x0010,0x7fa5
TCP_Assistant,52,20,64,6,44730,443,962,3815,495,32,0,13,0,0x02,0x1358,0xa982,0x0010,0xcbe4
TCP_Assistant,77,20,64,6,45990,443,77,76,406,32,25,1,0,0x02,0x5afc,0xa218,0x0018,0x263e
TCP_Assistant,52,20,64,6,45990,443,102,101,406,32,0,1,0,0x02,0x5afd,0xa230,0x0010,0xe3dd
TCP_Assistant,52,20,64,6,36784,443,1,1,245,32,0,8,0,0x02,0xae4d,0x5031,0x0010,0xc257
TCP_Assistant,52,20,64,6,43687,443,835,4061,406,32,0,28,0,0x02,0x4fa5,0x6fdc,0x0010,0xdb35
TCP_Assistant,52,20,64,6,43925,443,4046,4628,494,32,0,12,0,0x02,0x647d,0x6297,0x0011,0x90eb
TCP_Assistant,52,20,64,6,43925,443,4047,4629,494,32,0,12,0,0x02,0x647e,0x6296,0x0010,0x90ea
TCP_Assistant,52,20,64,6,44730,443,963,3870,495,32,0,13,0,0x02,0x1359,0xa981,0x0011,0xdce1
TCP_Assistant,52,20,64,6,44730,443,964,3871,495,32,0,13,0,0x02,0x135a,0xa980,0x0010,0xdce0
TCP_Assistant,52,20,64,6,55240,443,1,1,406,32,0,10,0,0x02,0x78e9,0xa244,0x0010,0xb547
TCP_Assistant,52,20,64,6,36836,443,1253,792,406,32,0,2,0,0x02,0x8563,0x416b,0x0010,0x3b4c
TCP_Assistant,86,20,64,6,36230,443,4343,727,1597,20,46,4,0,0x02,0x0ae3,0x5414,0x0018,0x54fd
TCP_Assistant,121,20,64,6,43687,443,836,4061,406,32,69,28,0,0x02,0x4fa6,0x6f96,0x0018,0xebfd
TCP_Assistant,90,20,64,6,43687,443,905,4061,406,32,38,28,0,0x02,0x4fa7,0x6fb4,0x0018,0x21bb
TCP_Assistant,52,20,64,6,43687,443,943,4177,406,32,0,28,0,0x02,0x4fa8,0x6fd9,0x0010,0xea13
TCP_Assistant,86,20,64,6,43687,443,943,4177,406,32,34,28,0,0x02,0x4fa9,0x6fb6,0x0018,0x8eb6
TCP_Assistant,90,20,64,6,43687,443,977,4177,406,32,38,28,0,0x02,0x4faa,0x6fb1,0x0018,0x0ae0
TCP_Assistant,52,20,64,6,56034,443,104,105,406,32,0,3,0,0x02,0x600f,0xa658,0x0010,0x74fe
TCP_Assistant,121,20,64,6,36836,443,1254,792,406,32,69,2,0,0x02,0x8564,0x4125,0x0018,0xd6a7
TCP_Assistant,90,20,64,6,36836,443,1323,792,406,32,38,2,0,0x02,0x8565,0x4143,0x0018,0xcb44
TCP_Assistant,52,20,64,6,36836,443,1361,887,406,32,0,2,0,0x02,0x8566,0x4168,0x0010,0x4a33
TCP_Assistant,52,20,64,6,36836,443,1361,949,406,32,0,2,0,0x02,0x8567,0x4167,0x0010,0x49f5
TCP_Assistant,86,20,64,6,36836,443,1361,949,406,32,34,2,0,0x02,0x8568,0x4144,0x0018,0xe9cb
TCP_Assistant,90,20,64,6,36836,443,1395,949,406,32,38,2,0,0x02,0x8569,0x413f,0x0018,0x3910
TCP_Assistant,52,20,64,6,36836,443,1433,949,406,32,0,2,0,0x02,0x856a,0x4164,0x0011,0x49ac
TCP_Assistant,52,20,64,6,36836,443,1434,950,406,32,0,2,0,0x02,0x856b,0x4163,0x0010,0x49a1
TCP_Assistant,52,20,64,6,45990,443,101,101,406,32,0,1,0,0x02,0x5afe,0xa22f,0x0010,0xd243
TCP_Assistant,52,20,64,6,36784,443,1,1,245,32,0,8,0,0x02,0xae4e,0x5030,0x0010,0x0076
TCP_Assistant,86,20,64,6,36230,443,4389,773,1597,20,46,4,0,0x02,0x0ae4,0x5413,0x0018,0x24ad
TCP_Assistant,52,20,64,6,55240,443,1,1,406,32,0,10,0,0x02,0x78ea,0xa243,0x0010,0xf371
TCP_Assistant,52,20,64,6,43687,443,1014,4177,406,32,0,28,0,0x02,0x4fab,0x6fd6,0x0010,0xd822
TCP_Assistant,52,20,64,6,56034,443,104,105,406,32,0,3,0,0x02,0x6010,0xa657,0x0010,0xb368
TCP_Assistant,85,20,64,6,55637,443,1743,1224,8202,32,33,5,0,0x02,0xda69,0xd57e,0x0018,0xd58d
TCP_Assistant,52,20,64,6,55637,443,1776,1255,8202,32,0,5,0,0x02,0xda6a,0xd59e,0x0010,0xb8f9
TCP_Assistant,86,20,64,6,36230,443,4435,819,1597,20,46,4,0,0x02,0x0ae5,0x5412,0x0018,0xf073
TCP_Assistant,121,20,64,6,43687,443,1015,4177,406,32,69,28,0,0x02,0x4fac,0x6f90,0x0018,0x333f
TCP_Assistant,90,20,64,6,43687,443,1084,4177,406,32,38,28,0,0x02,0x4fad,0x6fae,0x0018,0x655b
TCP_Assistant,52,20,64,6,43687,443,1122,4293,406,32,0,28,0,0x02,0x4fae,0x6fd3,0x0010,0xe702
TCP_Assistant,86,20,64,6,43687,443,1122,4293,406,32,34,28,0,0x02,0x4faf,0x6fb0,0x0018,0x06d5
TCP_Assistant,90,20,64,6,43687,443,1156,4293,406,32,38,28,0,0x02,0x4fb0,0x6fab,0x0018,0xc8e1
TCP_Assistant,60,20,64,6,36902,443,0,0,14600,40,0,30,0,0x02,0xd8c6,0xedff,0x0002,0xeef3
TCP_Assistant,52,20,64,6,36902,443,1,1,229,32,0,30,0,0x02,0xd8c7,0xee06,0x0010,0xb113
TCP_Assistant,265,20,64,6,36902,443,1,1,229,32,213,30,0,0x02,0xd8c8,0xed30,0x0018,0x7347
TCP_Assistant,52,20,64,6,36902,443,214,1419,273,32,0,30,0,0x02,0xd8c9,0xee04,0x0010,0xaa74
TCP_Assistant,52,20,64,6,36902,443,214,2837,317,32,0,30,0,0x02,0xd8ca,0xee03,0x0010,0xa4be
TCP_Assistant,52,20,64,6,36902,443,214,3570,362,32,0,30,0,0x02,0xd8cb,0xee02,0x0010,0xa1b4
TCP_Assistant,137,20,64,6,36902,443,214,3570,362,32,85,30,0,0x02,0xd8cc,0xedac,0x0018,0x8c0d
TCP_Assistant,137,20,64,6,36902,443,299,3907,406,32,85,30,0,0x02,0xd8cd,0xedab,0x0018,0x9273
TCP_Assistant,82,20,64,6,36902,443,384,3907,406,32,30,30,0,0x02,0xd8ce,0xede1,0x0018,0xd82a
TCP_Assistant,402,20,64,6,36902,443,414,3907,406,32,350,30,0,0x02,0xd8cf,0xeca0,0x0018,0x3a91
TCP_Assistant,52,20,64,6,36902,443,764,4060,406,32,0,30,0,0x02,0xd8d0,0xedfd,0x0010,0x9d52
TCP_Assistant,86,20,64,6,36902,443,764,4060,406,32,34,30,0,0x02,0xd8d1,0xedda,0x0018,0x422b
TCP_Assistant,90,20,64,6,36902,443,798,4060,406,32,38,30,0,0x02,0xd8d2,0xedd5,0x0018,0xf3ae
TCP_Assistant,52,20,64,6,45990,443,101,101,406,32,0,1,0,0x02,0x5aff,0xa22e,0x0010,0x1093
TCP_Assistant,52,20,64,6,36784,443,1,1,245,32,0,8,0,0x02,0xae4f,0x502f,0x0010,0x3e95
TCP_Assistant,86,20,64,6,36230,443,4481,819,1597,20,46,4,0,0x02,0x0ae6,0x5411,0x0018,0xdabf
TCP_Assistant,40,20,64,6,36230,443,4527,865,1597,20,0,4,0,0x02,0x0ae7,0x543e,0x0010,0x77de
TCP_Assistant,60,20,64,6,50533,80,0,0,65535,40,0,31,0,0x02,0x7d7b,0xa7f2,0x0002,0xda7c
TCP_Assistant,52,20,64,6,50533,80,1,1,1369,32,0,31,0,0x02,0x7d7c,0xa7f9,0x0010,0x36bc
TCP_Assistant,52,20,64,6,50533,80,1,1,1369,32,0,31,0,0x02,0x7d7d,0xa7f8,0x0011,0x36bb
TCP_Assistant,52,20,64,6,50533,80,2,2,1369,32,0,31,0,0x02,0x7d7e,0xa7f7,0x0010,0x36b5
TCP_Assistant,52,20,64,6,40265,80,147,847,1396,32,0,16,0,0x02,0xad63,0xb18a,0x0011,0xca0d
TCP_Assistant,60,20,64,6,46523,80,0,0,65535,40,0,32,0,0x02,0x28d6,0xa874,0x0002,0xf558
TCP_Assistant,52,20,64,6,46523,80,1,1,1369,32,0,32,0,0x02,0x28d7,0xa87b,0x0010,0x80e7
TCP_Assistant,198,20,64,6,46523,80,1,1,1369,32,146,32,0,0x02,0x28d8,0xa7e8,0x0018,0x1f01
TCP_Assistant,52,20,64,6,46523,80,147,846,1396,32,0,32,0,0x02,0x28d9,0xa879,0x0010,0x7cb6
TCP_Assistant,52,20,64,6,40265,80,147,847,1396,32,0,16,0,0x02,0xad64,0xb189,0x0011,0xc9f8
TCP_Assistant,52,20,64,6,40265,80,147,847,1396,32,0,16,0,0x02,0xad65,0xb188,0x0011,0xc9e3
TCP_Assistant,52,20,64,6,55240,443,1,1,406,32,0,10,0,0x02,0x78eb,0xa242,0x0010,0x3190
TCP_Assistant,78,20,64,6,56034,443,105,105,406,32,26,3,0,0x02,0x6011,0xa63c,0x0018,0x70db
TCP_Assistant,52,20,64,6,56034,443,131,131,406,32,0,3,0,0x02,0x6012,0xa655,0x0010,0x82b2
TCP_Assistant,52,20,64,6,40265,80,147,847,1396,32,0,16,0,0x02,0xad66,0xb187,0x0011,0xc9b9
TCP_Assistant,52,20,64,6,40265,80,147,847,1396,32,0,16,0,0x02,0xad67,0xb186,0x0011,0xc965
TCP_Assistant,77,20,64,6,36784,443,2,1,245,32,25,8,0,0x02,0xae50,0x5015,0x0018,0xb751
TCP_Assistant,52,20,64,6,36784,443,27,26,245,32,0,8,0,0x02,0xae51,0x502d,0x0010,0x5fed
TCP_Assistant,52,20,64,6,40265,80,147,847,1396,32,0,16,0,0x02,0xad68,0xb185,0x0011,0xc8bd
TCP_Assistant,52,20,64,6,40265,80,147,847,1396,32,0,16,0,0x02,0xad69,0xb184,0x0011,0xc76c
